"address","parcel_id","latitude","longitude"
"181 EAGLE ST, Albany, NY, 12202","76.49-6-44",42.6452981,-73.76126833671145
"32 HURLBUT ST, Albany, NY, 12209","76.61-4-61",42.6405804,-73.7781028
"178 MORTON AVE, Albany, NY, 12202","76.55-2-13",42.6439048,-73.76625515
"62 WATERVLIET AVE, Albany, NY, 12206","64.28-2-41",42.6768981,-73.7823525
"151 MADISON AVE, Albany, NY, 12207","76.49-2-49",42.646407760138565,-73.75674804273879
"332 CLINTON AVE, Albany, NY, 12206","65.64-3-26",42.66102195,-73.76211537006883
"139 CLINTON AVE, Albany, NY, 12210","65.82-2-49",42.6570813,-73.7545372
"13 DELAWARE ST, Albany, NY, 12202","76.65-1-30",42.6408797,-73.7596571
"356 ELK ST, Albany, NY, 12206","65.63-2-12",42.662941599999996,-73.76856520000001
"54 DOVE ST, Albany, NY, 12210","76.24-6-92",42.65323875,-73.76326159999999
"28 WILKINS AVE, Albany, NY, 12206","65.48-2-70",42.66716525,-73.76126223647934
"114 FOURTH AVE, Albany, NY, 12202","76.73-1-3",42.6392975,-73.759394
"448 DELAWARE AVE, Albany, NY, 12209","75.68-3-49",42.6399983,-73.7841184
"57 ALEXANDER ST, Albany, NY, 12202","76.65-1-77",42.6406523,-73.7608967
"642 CENTRAL AVE, Albany, NY, 12206","64.36-4-30",42.67369625,-73.78306038775696
"57 DOVE ST, Albany, NY, 12210","76.24-2-42",42.6537282,-73.7632536586122
"117 GREEN ST, Albany, NY, 12202","76.50-3-36.-117",42.6441225,-73.7532435
"13 WESTERN AVE, Albany, NY, 12203","65.71-2-6",42.659479450000006,-73.76906385
"136 HAMILTON ST, Albany, NY, 12207","76.49-2-3",42.64739625,-73.75714335003808
"80 WATERVLIET AVE, Albany, NY, 12206","54.77-1-15",42.6776041,-73.7819025
"531 CLINTON AVE, Albany, NY, 12206","65.55-5-51",42.664959749999994,-73.76812613199523
"399 HUDSON AVE, Albany, NY, 12203","65.70-2-11",42.6599304,-73.77653065
"158 JEFFERSON ST, Albany, NY, 12202","76.32-5-6",42.65054026187496,-73.76567289524523
"33 ELM ST, Albany, NY, 12202","76.49-2-92",42.6463147,-73.7582195
"15 TEN BROECK ST, Albany, NY, 12207","65.82-5-40",42.65549695406424,-73.75104619222193
"39 TRINITY PL, Albany, NY, 12202","76.49-3-49",42.6448284,-73.756523
"43 PINEHURST AVE, Albany, NY, 12203","64.39-3-1",42.6707742,-73.81362455
"106 DOVE ST, Albany, NY, 12210","76.32-3-71",42.6514906,-73.7650917
"39 TEN BROECK ST, Albany, NY, 12207","65.82-5-58",42.65652075,-73.75082175
"208 CLINTON AVE, Albany, NY, 12210","65.81-2-5",42.6583634,-73.7575375
"89 RYCKMAN AVE, Albany, NY, 12208","64.67-3-59",42.661348,-73.7911302
"5 CROWN TER, Albany, NY, 12209","76.46-4-3",42.6459394,-73.77471081335437
"28 MYRTLE AVE, Albany, NY, 12202","76.49-6-19",42.6451434,-73.7598225
"19 WALTER ST, Albany, NY, 12204","65.44-1-33",42.671382,-73.73996079396551
"571 MORRIS ST, Albany, NY, 12208","64.68-2-62",42.661648799999995,-73.78649166864162
"457 ONTARIO ST, Albany, NY, 12208","75.27-3-41",42.6546805,-73.7884624
"300 WASHINGTON AVE, Albany, NY, 12203","65.79-1-10",42.658477149999996,-73.7672325616279
"257 WESTERN AVE, Albany, NY, 12203","65.61-5-51",42.6625858,-73.7787792
"313 HAMILTON ST, Albany, NY, 12210","76.32-2-48",42.6513506,-73.7633835
"155 WESTERN AVE, Albany, NY, 12203","65.62-2-70",42.6652013,-73.7848689
"S PEARL ST, Albany, NY, 12202","87.10-2-9",42.638004,-73.758952
"12 LIMERICK DR, Albany, NY, 12204","54.84-1-18",42.67896295,-73.74225464737395
"530 MADISON AVE, Albany, NY, 12208","76.23-1-12.1",42.654262349999996,-73.77131004090776
"62 DANA AVE, Albany, NY, 12208","76.22-4-20",42.6533151,-73.7712441
"56 DANA AVE, Albany, NY, 12208","76.22-4-23",42.6532313,-73.77102077753094
"131 DANA AVE, Albany, NY, 12208","76.22-1-27",42.655000799999996,-73.77340459999999
"435 CLINTON AVE, Albany, NY, 12206","65.64-1-31",42.6630645,-73.7648504
"116 FOURTH AVE, Albany, NY, 12202","76.73-1-4",42.639311,-73.759451
"90 DOVE ST, Albany, NY, 12210","76.32-2-62",42.6519782,-73.7645819
"561 SECOND ST, Albany, NY, 12206","65.38-2-48",42.670321,-73.7736824
"112 PHILIP ST, Albany, NY, 12202","76.57-1-67",42.6445356,-73.7596242
"81 WINNIE ST, Albany, NY, 12208","64.73-2-26",42.6589066,-73.80100631493954
"22 TREMONT ST, Albany, NY, 12205","53.66-1-21",42.6846415,-73.79828
"80 THIRD AVE, Albany, NY, 12202","76.64-4-13",42.63992435,-73.76241761807736
"140 HAMILTON ST, Albany, NY, 12207","76.49-2-1",42.64744545,-73.75726971374452
"203 ELM ST, Albany, NY, 12202","76.32-5-44",42.649837700000006,-73.76508369999999
"16 TRINITY PL, Albany, NY, 12202","76.49-4-46",42.6454784,-73.7558391
"390 MADISON AVE, Albany, NY, 12210","76.31-3-16",42.6515554,-73.7665026
"59 PHILIP ST, Albany, NY, 12202","76.49-1-55",42.6459598,-73.7588507
"341 HAMILTON ST, Albany, NY, 12210","76.32-2-59",42.6518626,-73.7643005
"105 PHILIP ST, Albany, NY, 12202","76.49-6-25",42.64481375,-73.75973556878948
"138 QUAIL ST, Albany, NY, 12206","65.54-4-48.2",42.664229750000004,-73.77447660000001
"74 CLINTON AVE, Albany, NY, 12210","76.26-1-1",42.65557905,-73.75285291988544
"42 ONTARIO ST, Albany, NY, 12206","65.39-1-2",42.6703668,-73.7716696
"581 SECOND ST, Albany, NY, 12206","65.38-2-56",42.6707132,-73.774355
"537 CLINTON AVE, Albany, NY, 12206","65.55-5-54",42.66504555,-73.76829124861929
"22 TEN BROECK ST, Albany, NY, 12210","65.82-4-22",42.6559809,-73.7512802
"146 JAY ST, Albany, NY, 12210","76.32-1-33",42.6523397,-73.762821
"101 SOUTHERN BLVD, Albany, NY, 12209","75.76-3-26",42.63689195,-73.7829016
"86 SHERIDAN AVE, Albany, NY, 12210","76.26-2-32",42.6547905,-73.7546409
"158 LARK ST, Albany, NY, 12210","65.80-4-23",42.6607971,-73.7579496
"3 S MAIN AVE, Albany, NY, 12208","64.59-2-29",42.664253599999995,-73.78956932866973
"27.5 LEXINGTON AVE, Albany, NY, 12206","65.64-1-20",42.660892,-73.765963
"43 FIRST ST, Albany, NY, 12210","65.82-1-73",42.65723114285714,-73.75305442857142
"114 LARK ST, Albany, NY, 12210","65.73-2-88",42.659093999999996,-73.7605827884422
"441 HUDSON AVE, Albany, NY, 12203","65.69-1-22",42.660742299999995,-73.77785640143175
"138 HAMILTON ST, Albany, NY, 12207","76.49-2-2",42.647428500000004,-73.75720159038349
"313 FIRST ST, Albany, NY, 12206","65.56-3-46",42.663716699999995,-73.76410870000001
"9 BARCLAY ST, Albany, NY, 12209","76.54-1-8",42.6436769,-73.77733604251571
"4 CROWN TER, Albany, NY, 12209","76.46-3-42",42.6457585,-73.7751439
"380 HAMILTON ST, Albany, NY, 12210","76.31-2-15",42.6524721,-73.7659714
"60 SUMMIT AVE, Albany, NY, 12209","76.53-2-60",42.6423441,-73.781566
"433 CLINTON AVE, Albany, NY, 12206","65.64-1-30",42.66308515,-73.76474116935299
"119 CLINTON AVE, Albany, NY, 12210","65.82-2-41",42.6567604,-73.7540159
"407 CLINTON AVE, Albany, NY, 12206","65.64-4-67",42.66247265,-73.76379893397956
"273 WESTERN AVE, Albany, NY, 12203","65.61-5-59",42.66283095,-73.77932276207366
"1 SHERMAN ST, Albany, NY, 12210","65.80-1-9",42.657440449999996,-73.76276058353571
"162 WESTERN AVE, Albany, NY, 12203","65.70-1-26",42.66106095,-73.77538385806983
"227 CLINTON AVE, Albany, NY, 12210","65.73-4-54",42.6588211,-73.75752602361126
"25 ALEXANDER ST, Albany, NY, 12202","76.65-1-61",42.6403147,-73.759458
"249 MANNING BLVD, Albany, NY, 12206","64.35-4-35",42.672293100000005,-73.78938589138684
"371 CENTRAL AVE, Albany, NY, 12206","65.46-1-40",42.66644995,-73.77404835
"149 GRAND ST, Albany, NY, 12202","76.57-1-42",42.643667050000005,-73.75842865407225
"361 MANNING BLVD, Albany, NY, 12206","64.44-3-9",42.6700891,-73.7848713
"34 SPRING ST, Albany, NY, 12210","65.80-4-67",42.65576515,-73.76316558261735
"277 SECOND AVE, Albany, NY, 12209","76.62-2-27",42.639223,-73.7747446
"11 DANA AVE, Albany, NY, 12208","76.23-2-34",42.65236385,-73.76888105
"185 ELK ST, Albany, NY, 12210","65.80-4-14",42.6575414,-73.7618791
"106 CHESTNUT ST, Albany, NY, 12210","76.24-6-7",42.65366805,-73.7622444
"40 FROST PL, Albany, NY, 12205","53.65-2-8",42.6847891,-73.7996937514842
"536 MADISON AVE, Albany, NY, 12208","76.23-1-9",42.6543209,-73.7713986
"267 DELAWARE AVE, Albany, NY, 12209","76.54-2-17",42.6436838,-73.7760873
"36 PARK AVE, Albany, NY, 12202","76.57-1-61.1",42.64422,-73.7600025
"279 CLINTON AVE, Albany, NY, 12210","65.73-1-20",42.659925,-73.7594307
"251 QUAIL ST, Albany, NY, 12203","65.69-2-42",42.66006865,-73.7794581760561
"205 ELM ST, Albany, NY, 12202","76.32-5-45",42.6498329,-73.7652343
"7 N MANNING BLVD, Albany, NY, 12206","65.30-2-45",42.6727799,-73.7775118
"269 MYRTLE AVE, Albany, NY, 12208","76.31-1-84",42.6513654,-73.7701937
"30 TRINITY PL, Albany, NY, 12202","76.49-4-39",42.6450685,-73.7560333
"17 HAMPTON ST, Albany, NY, 12209","75.76-3-8",42.6383304,-73.78314705
"186 N MAIN AVE, Albany, NY, 12206","65.29-3-12",42.6719845,-73.7814661
"567 THIRD ST, Albany, NY, 12206","65.30-1-39",42.6717862,-73.7742698
"175 EAGLE ST, Albany, NY, 12202","76.49-6-41",42.6454214,-73.7611771
"374 BROADWAY, Albany, NY, 12207","76.42-5-42",42.64734305,-73.750716650407
"202 N PEARL ST, Albany, NY, 12207","65.82-5-26.3",42.6566618,-73.7499215
"167 SECOND AVE, Albany, NY, 12202","76.63-2-51",42.639249,-73.768787
"162 MADISON AVE, Albany, NY, 12202","76.49-2-64",42.64639835,-73.75735684631556
"374 MADISON AVE, Albany, NY, 12210","76.31-3-23",42.65121765,-73.7657878
"5 WEST ST, Albany, NY, 12206","65.63-3-54",42.6615789,-73.77058463124315
"370 ELK ST, Albany, NY, 12206","65.63-2-5",42.6633666,-73.76904062401879
"5 TEN EYCK AVE, Albany, NY, 12209","75.68-2-10",42.6407813,-73.7847069
"51 HURLBUT ST, Albany, NY, 12209","76.61-4-53",42.6412269,-73.777709
"72 ONTARIO ST, Albany, NY, 12206","65.46-4-10",42.6693421,-73.77269915
"775 MADISON AVE, Albany, NY, 12203","65.69-1-71",42.65930915384615,-73.77950346153845
"83 WINNIE ST, Albany, NY, 12208","64.73-2-27",42.6588073,-73.8010929
"9 WESTERN AVE, Albany, NY, 12203","65.71-2-12",42.6594462,-73.76887606680216
"165 HENRY JOHNSON BLVD, Albany, NY, 12206","65.65-2-12.1",42.660779612244895,-73.76189412244898
"604 PROVIDENCE ST, Albany, NY, 12208","64.84-3-51",42.6557617,-73.78478991422153
"500 FIRST ST, Albany, NY, 12206","65.47-2-42",42.667361,-73.77099796655142
"401 N PEARL ST, Albany, NY, 12207","65.16-3-13",42.6618639,-73.7453179
"118 SECOND ST, Albany, NY, 12210","65.73-5-18",42.6600234,-73.75651273431984
"346 HUDSON AVE, Albany, NY, 12210","76.24-5-7",42.6534364,-73.766022
"333 MADISON AVE, Albany, NY, 12210","76.32-3-42",42.65037155,-73.76364870652326
"165 EAGLE ST, Albany, NY, 12202","76.49-6-2",42.64566,-73.76084599198467
"713 STATE ST, Albany, NY, 12203","65.53-3-11",42.6638784,-73.77776585
"510 WASHINGTON AVE, Albany, NY, 12203","65.62-2-6",42.6632837,-73.77497
"40 SEMINOLE AVE, Albany, NY, 12203","64.40-1-15",42.670018,-73.81087780053733
"353 THIRD ST, Albany, NY, 12206","65.48-1-36",42.6666293,-73.76535325349188
"97 TEN BROECK ST, Albany, NY, 12207","65.82-5-86",42.65814201639344,-73.75043475409836
"249 CENTRAL AVE, Albany, NY, 12206","65.63-2-61",42.6631911,-73.7702839
"345 HAMILTON ST, Albany, NY, 12210","76.32-2-61",42.6519247,-73.7644274
"342 WASHINGTON AVE, Albany, NY, 12203","65.71-2-2",42.659777,-73.7691951
"52 BEACON AVE, Albany, NY, 12203","64.38-1-26",42.67145015,-73.81647679119524
"101 MANNING BLVD, Albany, NY, 12203","64.43-1-53",42.67057725,-73.79227285976027
"498 WASHINGTON AVE, Albany, NY, 12203","65.62-2-12",42.6630397,-73.77456396137751
"58 DANA AVE, Albany, NY, 12208","76.22-4-22",42.653261,-73.7710844338488
"312 SECOND AVE, Albany, NY, 12209","76.70-1-12",42.638872,-73.7758132
"93 WESTERLO ST, Albany, NY, 12202","76.57-2-6",42.6442128,-73.7564316
"533 CLINTON AVE, Albany, NY, 12206","65.55-5-52",42.6649901,-73.7681786
"1100 BROADWAY, Albany, NY, 12204","65.52-2-55",42.6685399,-73.7405643
"255 WESTERN AVE, Albany, NY, 12203","65.61-5-50",42.6625628,-73.7787339
"371 MADISON AVE, Albany, NY, 12210","76.32-3-68",42.6512951,-73.7653304
"171 EAGLE ST, Albany, NY, 12202","76.49-6-5",42.6455214,-73.76100695
"35 TEN BROECK ST, Albany, NY, 12207","65.82-5-56",42.656414,-73.750845
"558 WASHINGTON AVE, Albany, NY, 12203","65.54-3-5",42.6644795,-73.7771409
"168 MADISON AVE, Albany, NY, 12202","76.49-2-62",42.646478849999994,-73.7575711361783
"50 DELAWARE AVE, Albany, NY, 12202","76.39-2-34",42.6498821,-73.76860613111306
"3 GLYNN ST, Albany, NY, 12203","64.21-2-12",42.67638195,-73.82469565716735
"182 WESTERN AVE, Albany, NY, 12203","65.70-1-15",42.6612557,-73.7760843
"438 DELAWARE AVE, Albany, NY, 12209","75.68-3-46",42.6401445,-73.7836764
"141 MADISON AVE, Albany, NY, 12207","76.49-3-26",42.64624166666667,-73.75623033333333
"504 DELAWARE AVE, Albany, NY, 12209","75.76-1-8",42.63870335,-73.78764644400795
"469 CLINTON AVE, Albany, NY, 12206","65.56-3-74",42.6637709,-73.76602816702209
"168 WESTERN AVE, Albany, NY, 12203","65.70-1-22",42.6611218,-73.7755623
"164 MADISON AVE, Albany, NY, 12202","76.49-2-63",42.6464308,-73.7575036
"261 WESTERN AVE, Albany, NY, 12203","65.61-5-53",42.6626329,-73.7788991
"534 MADISON AVE, Albany, NY, 12208","76.23-1-10",42.6542843,-73.7713474
"522 MADISON AVE, Albany, NY, 12208","76.23-1-15",42.6540566,-73.77104982533899
"106 PHILIP ST, Albany, NY, 12202","76.57-1-70",42.6447164,-73.75944155447746
"298 CLINTON AVE, Albany, NY, 12210","65.72-6-13",42.6602792,-73.7608486
"50 PARK AVE, Albany, NY, 12202","76.49-7-14",42.6445487,-73.7606242
"50 JUDSON ST, Albany, NY, 12206","65.56-2-18",42.6655582,-73.7647736
"213 PARTRIDGE ST, Albany, NY, 12203","65.61-3-75",42.6626052,-73.783147
"86 GRAND ST, Albany, NY, 12202","76.49-3-72",42.6455134,-73.7567777
"96 MANNING BLVD, Albany, NY, 12203","64.42-2-13",42.6707168,-73.7935632
"303 ORANGE ST, Albany, NY, 12210","65.73-2-30",42.65940105,-73.7600813993023
"411 FIRST ST, Albany, NY, 12206","65.55-6-63",42.665650549999995,-73.7674172
"709 STATE ST, Albany, NY, 12203","65.53-3-9",42.6638005,-73.7776329
"440 MORRIS ST, Albany, NY, 12208","65.69-3-57",42.65856915,-73.7819394
"391 SECOND ST, Albany, NY, 12206","65.47-4-36",42.66644685,-73.7669666
"18 MC CROSSIN AVE, Albany, NY, 12206","65.49-2-4",42.6671347,-73.75847136564548
"20 W VAN VECHTEN ST, Albany, NY, 12209","76.61-4-15",42.6400845,-73.77693099999999
"27 LINCOLN AVE, Albany, NY, 12206","64.36-3-62",42.6723397,-73.7852241
"14 BONHEIM ST, Albany, NY, 12204","66.21-2-5",42.67600505,-73.73711258026665
"189 LARK ST, Albany, NY, 12210","65.80-2-53",42.6565329,-73.7637519
"39 ELIZABETH ST, Albany, NY, 12202","76.56-2-69",42.6417251,-73.76111561257608
"559 SECOND ST, Albany, NY, 12206","65.38-2-47",42.6702295,-73.7735469
"93 THIRD AVE, Albany, NY, 12202","76.64-2-64",42.6404199,-73.76274416546477
"330 MADISON AVE, Albany, NY, 12210","76.32-4-25",42.65010085,-73.76380997310784
"298 WESTERN AVE, Albany, NY, 12203","65.61-2-16",42.66266845,-73.78077653794941
"569 WASHINGTON AVE, Albany, NY, 12206","65.53-1-40",42.665593,-73.7780889
"192 SHERIDAN AVE, Albany, NY, 12210","65.81-4-16",42.65719531134204,-73.75841202369284
"119 GREEN ST, Albany, NY, 12202","76.50-3-36.-119",42.644061750000006,-73.75328325
"134 BROAD ST, Albany, NY, 12202","76.73-3-37",42.6382257,-73.7594812
"190 ELK ST, Albany, NY, 12210","65.80-1-5",42.657969050000005,-73.7628467277685
"500A DELAWARE AVE - DELAWARE AVE, Albany, NY, 12209","75.76-1-5",42.63885035,-73.78729106306997
"131 WELLINGTON AVE, Albany, NY, 12203","64.37-3-36",42.66926055,-73.82343415935134
"662 STATE ST, Albany, NY, 12203","65.62-3-61",42.66256345714286,-73.7760162
"144 GREEN ST, Albany, NY, 12202","76.58-3-3",42.6428615,-73.7536895
"197 N ALLEN ST, Albany, NY, 12206","64.36-3-5",42.6729969,-73.7848202
"706 CENTRAL AVE, Albany, NY, 12206","64.28-1-46",42.6754998,-73.7851534
"175 LANCASTER ST, Albany, NY, 12210","76.24-2-49",42.65404839999999,-73.76372199261988
"80 WELLINGTON AVE, Albany, NY, 12203","64.38-3-57",42.6704769,-73.8211232
"16 HOMESTEAD AVE, Albany, NY, 12203","64.42-1-8",42.66983,-73.7978729
"687 CLINTON AVE, Albany, NY, 12206","65.46-4-75",42.66811045,-73.77350046630329
"73 JUDSON ST, Albany, NY, 12206","65.56-1-37",42.666292549999994,-73.76341134999998
"673 MYRTLE AVE, Albany, NY, 12208","64.76-2-55",42.65955195,-73.78438084999999
"133 SPRING ST, Albany, NY, 12203","65.62-2-36",42.6629584,-73.77509
"30 SAND ST, Albany, NY, 12209","76.62-3-20",42.64053435,-73.77280044653008
"69 DANA AVE, Albany, NY, 12208","76.23-1-39",42.6536808,-73.771121
"366 MOUNTAIN ST, Albany, NY, 12209","75.84-1-21",42.6358893,-73.7836709
"439 ONTARIO ST, Albany, NY, 12208","64.84-4-25",42.6555123,-73.7877081
"57 TWILLER ST, Albany, NY, 12209","76.69-3-32",42.6379045,-73.7800884
"76 WEST ST, Albany, NY, 12206","65.62-1-23",42.663699449999996,-73.773538
"297 SECOND ST, Albany, NY, 12206","65.56-2-56",42.6644096,-73.76352314373943
"140 LARK ST, Albany, NY, 12210","65.72-4-43",42.6582616,-73.7614408
"170 WESTERN AVE, Albany, NY, 12203","65.70-1-21",42.6611366,-73.7755994
"24 PINEWOOD AVE, Albany, NY, 12208","75.35-1-6",42.6526614,-73.7931925
"360 QUAIL ST, Albany, NY, 12208","65.77-3-54",42.6557975,-73.7833988
"584 THIRD ST, Albany, NY, 12206","65.38-2-1",42.6720383,-73.7753144
"322 S ALLEN ST, Albany, NY, 12208","64.81-2-11",42.6571424,-73.8022778
"4 JUDSON ST, Albany, NY, 12206","65.55-5-26",42.6641886,-73.76622365
"24 MAPLEWOOD ST, Albany, NY, 12208","64.82-2-52",42.65603645,-73.79457385110597
"26 SLOAN ST, Albany, NY, 12202","76.64-5-24",42.6393467,-73.7638377
"85 MORRIS ST, Albany, NY, 12208","76.22-4-35",42.6528889,-73.7713897
"295 NORTHERN BLVD, Albany, NY, 12210","65.57-2-81",42.66637835,-73.75714705
"277 SHERIDAN AVE, Albany, NY, 12210","65.72-5-44",42.65975905,-73.76227008432306
"31 OAKWOOD ST, Albany, NY, 12208","64.82-2-28",42.6566942,-73.7958109
"92 ONTARIO ST, Albany, NY, 12206","65.46-4-86",42.66873075,-73.7732644708461
"652 MYRTLE AVE, Albany, NY, 12208","64.76-4-17",42.6588755,-73.7840679
"457 WESTERN AVE, Albany, NY, 12203","64.59-3-14",42.6657134,-73.78831811867182
"26 TRINITY PL, Albany, NY, 12202","76.49-4-41",42.6451873,-73.7559852
"328 ORANGE ST, Albany, NY, 12210","65.72-5-8",42.6599611,-73.7618371
"278 STATE ST, Albany, NY, 12210","76.24-7-35",42.6540068,-73.7618192
"61 N ALLEN ST, Albany, NY, 12203","64.51-3-26",42.66811685,-73.78996748519737
"197 FIRST ST, Albany, NY, 12210","65.65-3-39",42.660771249999996,-73.7590586011296
"2 O'CONNELL ST, Albany, NY, 12209","76.62-2-25",42.639472850000004,-73.77473295
"88 THIRD AVE, Albany, NY, 12202","76.64-4-9",42.640062,-73.762735
"286 WESTERN AVE, Albany, NY, 12203","65.61-2-20",42.662605,-73.7803773
"220 ONTARIO ST, Albany, NY, 12203","65.61-5-66",42.6629081,-73.7786021
"800 CHESTNUT ST, Albany, NY, 12203","64.52-2-4",42.667793450000005,-73.78677288707496
"330 SECOND AVE, Albany, NY, 12209","76.70-1-4",42.63889765,-73.77659105000001
"488-490 HAMILTON ST - HAMILTON ST, Albany, NY, 12203","65.69-2-24",42.65927,-73.777515
"196 FIRST ST, Albany, NY, 12210","65.73-1-8",42.66050665,-73.75919623251625
"480 YATES ST, Albany, NY, 12208","65.69-3-2",42.65961755,-73.78224044999999
"373 SHERIDAN AVE, Albany, NY, 12206","65.64-2-46",42.6618682,-73.7660272
"69 NORWOOD AVE, Albany, NY, 12208","64.83-2-65",42.6559447,-73.78945225000001
"469 HUDSON AVE, Albany, NY, 12203","65.61-2-73",42.6615081,-73.77922567131691
"441 ONTARIO ST, Albany, NY, 12208","64.84-4-26",42.6554412,-73.7878041
"31 N MANNING BLVD, Albany, NY, 12206","65.30-1-3",42.6736295,-73.7767446
"2 ROOSEVELT ST, Albany, NY, 12206","64.35-3-39",42.6736447,-73.79001184423076
"254 QUAIL ST, Albany, NY, 12203","65.69-1-57",42.6597666,-73.7791608
"24 HOPEWELL ST, Albany, NY, 12208","64.79-2-30",42.6554985,-73.81388603590274
"12B WILKINS AVE - WILKINS AVE, Albany, NY, 12206","65.48-2-63",42.6666574,-73.76178658692544
"154 LANCASTER ST, Albany, NY, 12210","76.24-6-63",42.6532371,-73.7630161
"1 CUYLER AVE, Albany, NY, 12209","75.68-3-12",42.6410775,-73.7835607
"13 BATCHER ST, Albany, NY, 12202","76.72-3-34",42.6371776,-73.76345764999999
"121 GREEN ST, Albany, NY, 12202","76.50-3-36.-121",42.644001,-73.753323
"70 KENT ST, Albany, NY, 12206","65.45-2-20",42.6678135,-73.77977161704723
"205 S PEARL ST, Albany, NY, 12202","76.57-2-14",42.6437986,-73.756019
"20 KENT ST, Albany, NY, 12206","65.45-2-37",42.66657805,-73.77764045
"279 LARK ST, Albany, NY, 12210","76.23-3-52",42.6534954,-73.76694816245246
"258 FIRST ST, Albany, NY, 12206","65.64-4-23",42.66199065,-73.76174648918068
"186 SOUTHERN BLVD, Albany, NY, 12209","76.77-1-72.1",42.6344928,-73.7810637
"152 DOVE ST, Albany, NY, 12202","76.39-3-34",42.649242099999995,-73.7673814
"447 ONTARIO ST, Albany, NY, 12208","75.27-3-46",42.6552267,-73.78817618048885
"343 MYRTLE AVE, Albany, NY, 12208","76.22-3-44",42.652849,-73.7727081
"162 DOVE ST, Albany, NY, 12202","76.39-3-29",42.6490344,-73.7676015
"51 S FERRY ST, Albany, NY, 12202","76.58-2-38.2",42.642726350000004,-73.75437093184995
"55 ELBERON PL, Albany, NY, 12203","65.70-1-83",42.6613241,-73.7772177
"714 STATE ST, Albany, NY, 12203","65.61-5-2",42.6636932,-73.7779588
"77 BREVATOR ST, Albany, NY, 12203","64.33-1-17",42.6742577,-73.8033954
"38 PARKWOOD ST, Albany, NY, 12208","64.83-2-20",42.6562531,-73.79204275000001
"58 PEYSTER ST, Albany, NY, 12208","64.75-1-33",42.660306649999995,-73.79243840000001
"246 MORTON AVE, Albany, NY, 12209","76.55-1-9",42.64479274074074,-73.76908766666666
"114 WINTHROP AVE, Albany, NY, 12203","64.42-2-58",42.671479,-73.794589
"22 BERTHA ST, Albany, NY, 12209","76.61-3-45",42.6402748,-73.7790022
"873 WESTERN AVE, Albany, NY, 12203","64.6-1-13",42.6721094,-73.8080984
"272 QUAIL ST, Albany, NY, 12208","65.77-1-43",42.6584587,-73.78051177263936
"561 WASHINGTON AVE, Albany, NY, 12206","65.53-1-36",42.665371449999995,-73.7776847349819
"622 MERCER ST, Albany, NY, 12208","64.84-3-30",42.65668915,-73.7855886
